,major_group_id,major_group_name
1852,84,physical
1853,11,combined
1854,89,intended
1855,78,study
1856,28,psychology
1857,71,Others
1858,130,accounting
1859,40,pre
1860,3,Others
1861,118,family
1862,54,electrical
1863,59,undeclared
1864,131,educ
1865,74,statistic
1866,117,health
1867,119,art
1868,29,management
1869,35,journalism
1870,87,computer
1871,87,computer
1872,70,finance
1873,45,anthropology
1874,77,science
1875,73,childhood
1876,0,Others
1877,103,communication
1878,54,electrical
1879,77,science
1880,63,elementary
1881,115,mathematics
1882,149,ministry
1883,137,research
1884,3,Others
1885,32,child
1886,52,mechanical
1887,50,engineering
1888,70,finance
1889,5,middle
1890,103,communication
1891,119,art
1892,35,journalism
1893,77,science
1894,20,ed
1895,89,intended
1896,126,human
1897,70,finance
1898,78,study
1899,37,counseling
1900,126,human
1901,53,nursing
1902,79,Others
1903,39,supply
1904,44,resource
1905,9,biology
1906,3,Others
1907,29,management
1908,38,leadership
1909,4,and
1910,87,computer
1911,23,Others
1912,58,analysis
1913,7,engr
1914,78,study
1915,85,history
1916,103,communication
1917,123,teaching
1918,82,software
1919,3,Others
1920,73,childhood
1921,32,child
1922,3,Others
1923,102,policy
1924,47,medicine
1925,28,psychology
1926,57,exercise
1927,48,political
1928,9,biology
1929,130,accounting
1930,147,admin
1931,3,Others
1932,139,biomedical
1933,115,mathematics
1934,113,industrial
1935,35,journalism
1936,61,information
1937,134,technology
1938,61,information
1939,47,medicine
1940,3,Others
1941,61,information
1942,44,resource
1943,134,technology
1944,4,and
1945,62,spanish
1946,77,science
1947,140,analytics
1948,15,Others
1949,12,music
1950,33,information technology
1951,98,nutrition
1952,87,computer
1953,72,Others
1954,20,ed
1955,73,childhood
1956,27,theatre
1957,122,sport
1958,37,counseling
1959,147,admin
1960,96,design
1961,3,Others
1962,13,computational
1963,0,Others
1964,53,nursing
1965,128,performance
1966,77,science
1967,20,ed
1968,12,music
1969,7,engr
1970,114,agricultural
1971,59,undeclared
1972,55,medical
1973,148,marketing
1974,147,admin
1975,3,Others
1976,8,business
1977,32,child
1978,132,professional
1979,3,Others
1980,102,policy
1981,127,integrated
1982,52,mechanical
1983,129,educational
1984,17,major
1985,39,supply
1986,14,economics
1987,5,middle
1988,1,social
1989,76,comm
1990,43,physic
1991,7,engr
1992,42,accountancy
1993,101,general
1994,132,professional
1995,40,pre
1996,3,Others
1997,36,planning
1998,12,music
1999,45,anthropology
2000,55,medical
2001,119,art
2002,27,theatre
2003,29,management
2004,3,Others
2005,139,biomedical
2006,29,management
2007,126,human
2008,135,english
2009,14,economics
2010,52,mechanical
2011,126,human
2012,78,study
2013,75,administration
2014,77,science
2015,3,Others
2016,113,industrial
2017,131,educ
2018,73,childhood
2019,2,environmental
2020,125,molecular
2021,3,Others
2022,116,wildlife
2023,77,science
2024,77,science
2025,67,writing
2026,14,economics
2027,44,resource
2028,49,construction
2029,3,Others
2030,57,exercise
2031,79,Others
2032,3,Others
2033,136,biological
2034,52,mechanical
2035,144,english writing
2036,29,management
2037,28,psychology
2038,3,Others
2039,110,mba
2040,3,Others
2041,101,general
2042,88,student
2043,65,social work
2044,148,marketing
2045,123,teaching
2046,4,and
2047,117,health
2048,8,business
2049,77,science
2050,3,Others
2051,66,interdisciplinary
2052,19,film
2053,53,nursing
2054,77,science
2055,109,entrepreneurship
2056,40,pre
2057,17,major
2058,63,elementary
2059,3,Others
2060,38,leadership
2061,148,marketing
2062,71,Others
2063,133,special
2064,71,Others
2065,35,journalism
2066,106,Others
2067,3,Others
2068,59,undeclared
2069,67,writing
2070,48,political
2071,127,integrated
2072,50,engineering
2073,32,child
2074,3,Others
2075,76,comm
2076,29,management
2077,17,major
2078,131,educ
2079,39,supply
2080,53,nursing
2081,36,planning
2082,48,political
2083,127,integrated
2084,25,learning
2085,130,accounting
2086,33,information technology
2087,77,science
2088,3,Others
2089,120,medium
2090,0,Others
2091,50,engineering
2092,93,Others
2093,118,family
2094,96,design
2095,3,Others
2096,1,social
2097,121,info
2098,6,fashion
2099,139,biomedical
2100,29,management
2101,61,information
2102,46,international
2103,70,finance
2104,140,analytics
2105,1,social
2106,103,communication
2107,148,marketing
2108,47,medicine
2109,134,technology
2110,135,english
2111,3,Others
2112,3,Others
2113,115,mathematics
2114,3,Others
2115,65,social work
2116,44,resource
2117,97,sustainability
2118,130,accounting
2119,3,Others
2120,3,Others
2121,126,human
2122,113,industrial
2123,3,Others
2124,85,history
2125,3,Others
2126,3,Others
2127,144,english writing
2128,2,environmental
2129,61,information
2130,2,environmental
2131,115,mathematics
2132,3,Others
2133,83,philosophy
2134,115,mathematics
2135,93,Others
2136,42,accountancy
2137,3,Others
2138,3,Others
2139,97,sustainability
2140,106,Others
2141,114,agricultural
2142,71,Others
2143,48,political
2144,62,spanish
2145,99,chemical
2146,39,supply
2147,78,study
2148,3,Others
2149,130,accounting
2150,3,Others
2151,64,law
2152,147,admin
2153,34,art history
2154,46,international
2155,5,middle
2156,42,accountancy
2157,9,biology
2158,103,communication
2159,119,art
2160,1,social
2161,14,economics
2162,3,Others
2163,103,communication
2164,77,science
2165,3,Others
2166,64,law
2167,77,science
2168,61,information
2169,120,medium
2170,17,major
2171,96,design
2172,96,design
2173,3,Others
2174,10,chemistry
2175,61,information
2176,55,medical
2177,113,industrial
2178,72,Others
2179,59,undeclared
2180,122,sport
2181,3,Others
2182,3,Others
2183,102,policy
2184,28,psychology
2185,70,finance
2186,57,exercise
2187,79,Others
2188,2,environmental
2189,41,public
2190,130,accounting
2191,89,intended
2192,50,engineering
2193,101,general
2194,119,art
2195,102,policy
2196,145,business finance
2197,61,information
2198,103,communication
2199,53,nursing
2200,140,analytics
2201,149,ministry
2202,89,intended
2203,38,leadership
2204,78,study
2205,67,writing
2206,53,nursing
2207,71,Others
2208,38,leadership
2209,134,technology
2210,119,art
2211,140,analytics
2212,3,Others
2213,3,Others
2214,37,counseling
2215,58,analysis
2216,14,economics
2217,40,pre
2218,38,leadership
2219,29,management
2220,98,nutrition
2221,123,teaching
2222,37,counseling
2223,3,Others
2224,52,mechanical
2225,117,health
2226,97,sustainability
2227,106,Others
2228,3,Others
2229,141,bus
2230,3,Others
2231,77,science
2232,59,undeclared
2233,50,engineering
2234,52,mechanical
2235,83,philosophy
2236,41,public
2237,119,art
2238,3,Others
2239,53,nursing
2240,133,special
2241,28,psychology
2242,23,Others
2243,23,Others
2244,129,educational
2245,130,accounting
2246,86,Others
2247,3,Others
2248,131,educ
2249,33,information technology
2250,106,Others
2251,134,technology
2252,3,Others
2253,77,science
2254,26,graphic
2255,51,biochemistry
2256,40,pre
2257,62,spanish
2258,33,information technology
2259,78,study
2260,101,general
2261,132,professional
2262,33,information technology
2263,28,psychology
2264,99,chemical
2265,49,construction
2266,29,management
2267,71,Others
2268,108,innovation
2269,139,biomedical
2270,73,childhood
2271,50,engineering
2272,78,study
2273,86,Others
2274,16,Others
2275,108,innovation
2276,138,care
2277,115,mathematics
2278,71,Others
2279,0,Others
2280,138,care
2281,21,education
2282,137,research
2283,143,architecture
2284,0,Others
2285,3,Others
2286,9,biology
2287,119,art
2288,53,nursing
2289,3,Others
2290,33,information technology
2291,59,undeclared
2292,20,ed
2293,78,study
2294,3,Others
2295,3,Others
2296,110,mba
2297,76,comm
2298,17,major
2299,137,research
2300,121,info
2301,3,Others
2302,7,engr
2303,48,political
2304,3,Others
2305,115,mathematics
2306,3,Others
2307,98,nutrition
2308,3,Others
2309,98,nutrition
2310,52,mechanical
2311,78,study
2312,66,interdisciplinary
2313,44,resource
2314,33,information technology
2315,38,leadership
2316,39,supply
2317,19,film
2318,77,science
2319,25,learning
2320,76,comm
2321,96,design
2322,3,Others
2323,3,Others
2324,121,info
2325,63,elementary
2326,7,engr
2327,134,technology
2328,3,Others
2329,113,industrial
2330,21,education
2331,1,social
2332,59,undeclared
2333,61,information
2334,89,intended
2335,53,nursing
2336,127,integrated
2337,131,educ
2338,77,science
2339,29,management
2340,89,intended
2341,86,Others
2342,56,master
2343,3,Others
2344,131,educ
2345,8,business
2346,24,Others
2347,58,analysis
2348,26,graphic
2349,24,Others
2350,71,Others
2351,148,marketing
2352,77,science
2353,133,special
2354,114,agricultural
2355,2,environmental
2356,89,intended
2357,21,education
2358,3,Others
2359,89,intended
2360,138,care
2361,108,innovation
2362,117,health
2363,27,theatre
2364,143,architecture
2365,29,management
2366,113,industrial
2367,147,admin
2368,72,Others
2369,45,anthropology
2370,29,management
2371,148,marketing
2372,90,Others
2373,87,computer
2374,7,engr
2375,16,Others
2376,98,nutrition
2377,9,biology
2378,30,disorder
2379,64,law
2380,65,social work
2381,134,technology
2382,118,family
2383,47,medicine
2384,89,intended
2385,127,integrated
2386,3,Others
2387,89,intended
2388,43,physic
2389,104,geology
2390,40,pre
2391,0,Others
2392,67,writing
2393,19,film
2394,28,psychology
2395,104,geology
2396,3,Others
2397,101,general
2398,97,sustainability
2399,59,undeclared
2400,122,sport
2401,77,science
2402,3,Others
2403,3,Others
2404,93,Others
2405,29,management
2406,114,agricultural
2407,2,environmental
2408,77,science
2409,117,health
2410,21,education
2411,5,middle
2412,77,science
2413,87,computer
2414,111,natural
2415,24,Others
2416,87,computer
2417,7,engr
2418,14,economics
2419,143,architecture
2420,4,and
2421,3,Others
2422,130,accounting
2423,55,medical
2424,64,law
2425,2,environmental
2426,3,Others
2427,29,management
2428,54,electrical
2429,78,study
2430,10,chemistry
2431,115,mathematics
2432,34,art history
2433,109,entrepreneurship
2434,65,social work
2435,78,study
2436,29,management
2437,58,analysis
2438,3,Others
2439,3,Others
2440,3,Others
2441,127,integrated
2442,62,spanish
2443,120,medium
2444,3,Others
2445,95,major
2446,78,study
2447,4,and
2448,27,theatre
2449,2,environmental
2450,19,film
2451,138,care
2452,50,engineering
2453,102,policy
2454,28,psychology
2455,10,chemistry
2456,25,learning
2457,129,educational
2458,29,management
2459,101,general
2460,78,study
2461,118,family
2462,147,admin
2463,119,art
2464,29,management
2465,143,architecture
2466,41,public
2467,123,teaching
2468,86,Others
2469,106,Others
2470,129,educational
2471,21,education
2472,20,ed
2473,122,sport
2474,122,sport
2475,3,Others
2476,100,development
2477,131,educ
2478,75,administration
2479,147,admin
2480,10,chemistry
2481,98,nutrition
2482,78,study
2483,109,entrepreneurship
2484,3,Others
2485,35,journalism
2486,112,politics
2487,3,Others
2488,48,political
2489,52,mechanical
2490,54,electrical
2491,96,design
2492,3,Others
2493,89,intended
2494,17,major
2495,30,disorder
2496,3,Others
2497,78,study
2498,15,Others
2499,73,childhood
2500,92,society
2501,3,Others
2502,135,english
2503,3,Others
2504,27,theatre
2505,129,educational
2506,66,interdisciplinary
2507,21,education
2508,29,management
2509,38,leadership
2510,78,study
2511,78,study
2512,36,planning
2513,68,sociology
2514,2,environmental
2515,50,engineering
2516,48,political
2517,12,music
2518,125,molecular
2519,12,music
2520,12,music
2521,65,social work
2522,85,history
2523,129,educational
2524,44,resource
2525,3,Others
2526,45,anthropology
2527,54,electrical
2528,118,family
2529,102,policy
2530,117,health
2531,29,management
2532,87,computer
2533,3,Others
2534,110,mba
2535,64,law
2536,140,analytics
2537,97,sustainability
2538,9,biology
2539,36,planning
2540,5,middle
2541,66,interdisciplinary
2542,3,Others
2543,136,biological
2544,114,agricultural
2545,138,care
2546,3,Others
2547,40,pre
2548,47,medicine
2549,43,physic
2550,96,design
2551,64,law
2552,29,management
2553,139,biomedical
2554,50,engineering
2555,130,accounting
2556,14,economics
2557,71,Others
2558,40,pre
2559,29,management
2560,12,music
2561,3,Others
2562,3,Others
2563,99,chemical
2564,3,Others
2565,106,Others
2566,96,design
2567,77,science
2568,88,student
2569,70,finance
2570,2,environmental
2571,83,philosophy
2572,3,Others
2573,70,finance
2574,3,Others
2575,89,intended
2576,24,Others
2577,106,Others
2578,113,industrial
2579,138,care
2580,64,law
2581,46,international
2582,65,social work
2583,57,exercise
2584,84,physical
2585,102,policy
2586,50,engineering
2587,121,info
2588,129,educational
2589,3,Others
2590,3,Others
2591,77,science
2592,78,study
2593,3,Others
2594,77,science
2595,126,human
2596,125,molecular
2597,12,music
2598,3,Others
2599,28,psychology
2600,140,analytics
2601,98,nutrition
2602,134,technology
2603,20,ed
2604,103,communication
2605,54,electrical
2606,79,Others
2607,33,information technology
2608,3,Others
2609,78,study
2610,0,Others
2611,102,policy
2612,61,information
2613,133,special
2614,131,educ
2615,40,pre
2616,89,intended
2617,51,biochemistry
2618,40,pre
2619,43,physic
2620,3,Others
2621,2,environmental
2622,53,nursing
2623,89,intended
2624,59,undeclared
2625,86,Others
2626,89,intended
2627,89,intended
2628,28,psychology
2629,53,nursing
2630,3,Others
2631,3,Others
2632,118,family
2633,30,disorder
2634,138,care
2635,81,mass
2636,106,Others
2637,29,management
2638,109,entrepreneurship
2639,134,technology
2640,0,Others
2641,35,journalism
2642,133,special
2643,50,engineering
2644,144,english writing
2645,33,information technology
2646,3,Others
2647,1,social
2648,55,medical
2649,117,health
2650,100,development
2651,126,human
2652,41,public
2653,45,anthropology
2654,115,mathematics
2655,36,planning
2656,75,administration
2657,63,elementary
2658,7,engr
2659,8,business
2660,48,political
2661,51,biochemistry
2662,137,research
2663,35,journalism
2664,143,architecture
2665,61,information
2666,144,english writing
2667,86,Others
2668,2,environmental
2669,72,Others
2670,61,information
2671,63,elementary
2672,29,management
2673,21,education
2674,144,english writing
2675,78,study
2676,103,communication
2677,91,geography
2678,33,information technology
2679,115,mathematics
2680,40,pre
2681,20,ed
2682,93,Others
2683,3,Others
2684,55,medical
2685,87,computer
2686,119,art
2687,3,Others
2688,47,medicine
2689,83,philosophy
2690,116,wildlife
2691,37,counseling
2692,21,education
2693,117,health
2694,43,physic
2695,53,nursing
2696,117,health
2697,44,resource
2698,84,physical
2699,66,interdisciplinary
2700,77,science
2701,54,electrical
2702,119,art
2703,73,childhood
2704,131,educ
2705,136,biological
2706,3,Others
2707,95,major
2708,130,accounting
2709,101,general
2710,115,mathematics
2711,50,engineering
2712,29,management
2713,146,biol
2714,16,Others
2715,118,family
2716,38,leadership
2717,135,english
2718,3,Others
2719,53,nursing
2720,125,molecular
2721,10,chemistry
2722,2,environmental
2723,30,disorder
2724,45,anthropology
2725,3,Others
2726,53,nursing
2727,78,study
2728,69,civil
2729,44,resource
2730,10,chemistry
2731,136,biological
2732,54,electrical
2733,28,psychology
2734,63,elementary
2735,141,bus
2736,20,ed
2737,55,medical
2738,3,Others
2739,89,intended
2740,3,Others
2741,9,biology
2742,126,human
2743,46,international
2744,3,Others
2745,119,art
2746,120,medium
2747,55,medical
2748,3,Others
2749,86,Others
2750,37,counseling
2751,14,economics
2752,19,film
2753,90,Others
2754,6,fashion
2755,90,Others
2756,134,technology
2757,77,science
2758,1,social
2759,3,Others
2760,137,research
